name,tags,link,experience,lower_salary,upper_salary,currency
Senior Java Developer,"['Java', 'ООП', 'SQL', 'Spring Boot', 'Git', 'Docker', 'JUnit', 'Kafka', 'Gradle', 'Apache Maven', 'Spring', 'JPA', 'RabbitMQ', 'Hibernate', 'REST']",https://saratov.hh.ru/vacancy/78178208?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Project manager,[],https://saratov.hh.ru/vacancy/84398061?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,110000,110000,₽
Head of SMM,[],https://saratov.hh.ru/vacancy/85762945?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Продюсер онлайн-конференций,[],https://saratov.hh.ru/vacancy/85244930?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Менеджер по интернет-маркетингу,['Английский\xa0— C1 — Продвинутый'],https://saratov.hh.ru/vacancy/85244609?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Младший инженер по визуализации данных,[],https://saratov.hh.ru/vacancy/78373246?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик - Методолог по данным,"['Работа с базами данных', 'Сбор и анализ информации', 'Анализ бизнес показателей', 'Оптимизация бизнес-процессов', 'Анализ данных', 'Математический анализ', 'Деловая коммуникация', 'Точность и внимательность к деталям', 'Data Analysis']",https://saratov.hh.ru/vacancy/85669583?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,250000,400000,₽
Бренд - директор,"['Управление командой', 'Разработка нового продукта', 'Маркетинговое планирование', 'Продвижение бренда', 'Развитие бренда', 'Бизнес-планирование', 'Анализ рынка', 'Разработка концепции', 'Управление бизнес процессами', 'Бренд-менеджмент', 'Стратегия Развития']",https://saratov.hh.ru/vacancy/83082659?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Разработчик BI,"['Python', 'SSAS', 'SSIS', 'MS SQL', 'BI', 'Big Data', 'Data Analysis', 'Data Mining', 'ETL', 'DAX', 'Olap (online analytical processing)']",https://saratov.hh.ru/vacancy/84010239?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Программист С/Linux,"['TCP/IP', 'C/C++', 'Linux', 'Git']",https://saratov.hh.ru/vacancy/84939311?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,300000,300000,₽
Head of Marketing,[],https://saratov.hh.ru/vacancy/85763264?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Разработчик 1С,"['1С программирование', 'MySQL', 'SQL', '1С: Управление Торговлей', '1C:ERP']",https://saratov.hh.ru/vacancy/84947707?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,150000,300000,₽
Системный аналитик (банк),"['SQL', 'REST', 'UML']",https://saratov.hh.ru/vacancy/85778244?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Разработчик ETL(Hadoop),"['Git', 'Linux', 'Java', 'Python', 'Bash', 'Hadoop', 'Spark SQL', 'KAfka,', 'Hive', 'Impala', 'Hue', 'SCALA', 'ETL / Self service ETL']",https://saratov.hh.ru/vacancy/85590559?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Специалист технической поддержки,"['SQL', 'Python', 'Linux', 'Базы данных', 'Helpdesk', 'JavaScript', 'Взаимодействие с заказчиком']",https://saratov.hh.ru/vacancy/84429083?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,100000,100000,₽
Бизнес-аналитик НСИ,[],https://saratov.hh.ru/vacancy/84854794?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Финансовый контролер,"['Финансовый контроль', 'Управление финансами', 'Управленческая отчетность']",https://saratov.hh.ru/vacancy/85659604?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Systems Analyst,"['SQL', 'Постановка задач разработчикам', 'Системный анализ', 'Сбор и анализ информации', 'Разработка технических заданий']",https://saratov.hh.ru/vacancy/84928395?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,200000,200000,₽
Senior Telecom Engineer,"['Information Security', 'Oil And Gas', 'Fluent English', 'Telecom Design', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/84724776?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,7,7,
Администратор корпоративных сетей передачи данных (КСПД),[],https://saratov.hh.ru/vacancy/85710838?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,163125,163125,₽
Стажер-разработчик 1С,[],https://saratov.hh.ru/vacancy/85261499?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,25000,25000,₽
Senior Project Manager (MLOps),"['Project management', 'Проектный менеджмент', 'B2B Marketing', 'Управление командой', 'PMBOK', 'Scrum', 'Kanban', 'Data Science', 'Управление проектами']",https://saratov.hh.ru/vacancy/81924271?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
Ассистент менеджера по закупкам,[],https://saratov.hh.ru/vacancy/85750261?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,,,
Senior java developer,[],https://saratov.hh.ru/vacancy/85731029?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Системный аналитик,[],https://saratov.hh.ru/vacancy/84418734?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Backend разработчик (Golang),"['разработка API', 'PostgreSQL', 'Go', 'Node.js', 'TypeSript', 'Docker', 'API', 'Управление командой', 'Golang', 'парсинг данных']",https://saratov.hh.ru/vacancy/83324272?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик,"['SQL', 'MS Access', 'Power BI', 'Microsoft Access', 'Аналитика продаж', 'Big Data', 'OLAP', 'Excel', '1C: Предприятие', 'Алгоритмы']",https://saratov.hh.ru/vacancy/84412270?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,2,2,
Senior Android developer,"['Android', 'Java', 'Kotlin', 'Rx', 'SQLite']",https://saratov.hh.ru/vacancy/85028908?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,250000,350000,₽
Risk Engineer,"['Data Analysis', 'MS Excel', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/76679411?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Распорядитель данных (Дата стюард),"['MS SQL', 'Postgre Pro', 'Python', '1C', 'Datareon', 'Data Lens', 'Grafana', 'PHP', 'Vue.js', 'Linux']",https://saratov.hh.ru/vacancy/85454862?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Chief Marketing Manager/Head of marketing/CMO at crypto/blockchain/web3Tech,"['Branding', 'Английский язык', 'Marketing Analysis', 'Анализ рынка', 'Negotiation skills', 'Маркетинговая стратегия', 'Marketing Communication', 'Strategic Planning', 'Advertising', 'blockchain', 'crypto', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/85703263?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Программист SQL+1С,"['1С8', 'Transact-SQL', 'MS SQL', 'PostgreSQL', 'MS SQL Server', '1С с SQL', '1С программирование', 'Умение слушать', 'Желание работать и развиваться']",https://saratov.hh.ru/vacancy/85246217?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,120000,120000,₽
Оператор товародвижения (1С),"['Закупки', 'Работа с поставщиками', 'Заключение договоров', 'Логистика']",https://saratov.hh.ru/vacancy/85749403?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,80000,80000,₽
"Junior+/Pre-Middle Android Разработчик Kotlin, Java","['Kotlin', 'Android', 'SQLite', 'REST', 'Rx', 'Английский язык', 'Room', 'RxJava', 'Java', 'Android SDK', 'Dagger2']",https://saratov.hh.ru/vacancy/85075475?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,90000,90000,₽
Senior/Team Lead Java-разработчик,"['Java 8+', 'PostgreSQL', 'REST', 'GraphQL', 'Kafka', 'Maven', 'Gradle']",https://saratov.hh.ru/vacancy/83457681?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
"BackEnd Developer PHP, remote","['PHP', 'Laravel', 'Docker', 'SQL', 'MySQL', 'Nginx', 'Redis', 'API', 'Selenium IDE']",https://saratov.hh.ru/vacancy/85397637?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,3000,3000,$
Senior ML-инженер,"['RND', 'Python', 'Linux', 'Git', 'SQL', 'PyTorch', 'Data Science', 'Нейронные сети', 'ETL']",https://saratov.hh.ru/vacancy/81848775?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Менеджер проекта ( РБК Инвестиции ),"['Scrum', 'Анализ инвестиционных проектов', 'MS Project', 'Оценка инвестиционных проектов', 'Инвестиционный анализ', 'web архитектура', 'web технологии', 'Figma', 'Confluence', 'Notion', 'Atlassian Jira', 'Agile Project Management', 'Навыки переговоров']",https://saratov.hh.ru/vacancy/85761696?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Архитектор,[],https://saratov.hh.ru/vacancy/84190053?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Ведущий бизнес - аналитик (в команду DG&DQ),"['BPMN', 'ARIS', 'Бизнес-анализ', 'Управление проектами', 'MS Visio', 'Business Analysis', 'Data Analysis', 'Моделирование бизнес процессов', 'Оптимизация бизнес-процессов', 'Ведение переговоров', 'Управление бизнес процессами', 'Business Intelligence Systems', 'Системное мышление', 'управление данными', 'Data Quality']",https://saratov.hh.ru/vacancy/84045927?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Marketing Project Manager (to Dubai),[],https://saratov.hh.ru/vacancy/85773791?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
"Senior Consultant / Corporate Finance (Старший консультант, корпоративные финансы)","['MS PowerPoint', 'Английский язык', 'Финансовое моделирование', 'Финансовый анализ', 'Корпоративные финансы', 'Оценка бизнеса', 'Подготовка презентаций', 'Работа с большим объемом информации', 'Исследования рынка', 'Анализ рынка']",https://saratov.hh.ru/vacancy/84262106?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Системный аналитик / System Analyst,"['Java', 'Spring Framework', 'Unity', 'C#', 'PostgreSQL', 'REST', 'Git']",https://saratov.hh.ru/vacancy/85769901?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
DevOps-инженер (Hadoop администратор),['Английский\xa0— A1 — Начальный'],https://saratov.hh.ru/vacancy/85265330?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,350000,500000,₽
Senior System Analyst (BigData),"['SQL', 'Hadoop', 'Big Data', 'Системный анализ']",https://saratov.hh.ru/vacancy/84053383?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Python Developer (ETL),"['SQL', 'Python', 'Git', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/84175126?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Бизнес-ассистент инвестора,['Английский\xa0— C1 — Продвинутый'],https://saratov.hh.ru/vacancy/84746382?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,100000,150000,₽
Младший консультант по внедрению/Младший бизнес-аналитик (Стажер),"['UML', 'BPMN', 'MS Visio', 'EPC', 'Atlassian Jira', 'HTML', 'Power BI', 'Аналитика', 'SQL']",https://saratov.hh.ru/vacancy/85759017?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,,,
Бизнес аналитик по настройке low‑code платформы,"['UML', 'BPMN', 'MS Visio', 'EPC', 'Atlassian Jira', 'SQL', 'low‑code', 'HTML', 'SAP BI']",https://saratov.hh.ru/vacancy/85759264?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Системный администратор (СУБД Oracle/СУБД PostgreSQL),"['PostgreSQL', 'Linux', 'MS SQL Server', 'ORACLE', 'MS SQL']",https://saratov.hh.ru/vacancy/84005008?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Разработчик DWH,"['ETL', 'SQL', 'DWH', 'Python', 'Greenplum', 'Airflow']",https://saratov.hh.ru/vacancy/81961920?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Главный специалист администрирования средств защиты информации,"['Информационная безопасность', 'Кибербезопасность', 'Технические средства информационной защиты', 'Средства криптографической защиты информации', 'Аудит безопасности', 'Внедрение систем информационной безопасности', 'Антивирусная защита сети', 'FIrewall', 'Проведение внутренних расследований', 'Palo Alto', 'Защита информации', 'DLP', 'Локальные сети', 'Английский\xa0— A1 — Начальный']",https://saratov.hh.ru/vacancy/85022683?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Web-Аналитик (Digital-Аналитик),"['SQL', 'PostgreSQL', 'MS SQL', 'Python', 'API', 'JSON API', 'CSS', 'Google Analytics', 'A/B тесты', 'WEB аналитика', 'Веб-аналитика', 'Конкурентная аналитика', 'Анализ данных']",https://saratov.hh.ru/vacancy/85771756?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior менеджер по продажах ИТ услуг,[],https://saratov.hh.ru/vacancy/85042517?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,150000,1000000,₽
Преподаватель курсов по нейронным сетям / технологий машинного обучения/ Machine Learning,"['NLP', 'Python', 'Linux', 'Грамотная речь', 'Machine Learning', 'Нейронные сети', 'Машинное обучение']",https://saratov.hh.ru/vacancy/85746601?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Middle Python разработчик,[],https://saratov.hh.ru/vacancy/85486351?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Middle Android Developer,[],https://saratov.hh.ru/vacancy/79013007?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,150000,250000,₽
Mobile Performance Marketing Manager,['Английский\xa0— B1 — Средний'],https://saratov.hh.ru/vacancy/85782963?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик,"['Power BI', 'SQL', 'MS Excel', 'Dashboard']",https://saratov.hh.ru/vacancy/85597053?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Business Development Manager / Менеджер по развитию бизнеса (Digital / Продажи / B2B),"['Digital Marketing', 'Подготовка презентаций', 'CRM', 'Programmatic', 'Программатик', 'B2B Продажи', 'Интернет-реклама', 'Internet Marketing', 'Активные продажи', 'Прямые продажи', 'Сопровождение клиентов', 'Ведение клиентской базы', 'Управление временем', 'O2O']",https://saratov.hh.ru/vacancy/84145302?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,100000,500000,₽
Копирайтер,"['Грамотность', 'Написание текстов', 'Написание статей', 'Майнинг криптовалют', 'Поиск информации в интернет', 'Энергетика', 'Копирайтинг', 'Маркетинговые исследования', 'Экономика', 'Налоги', 'Дата-центры', 'Работа с большим объемом информации', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85708994?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Бизнес-аналитик в команду BI Platform,[],https://saratov.hh.ru/vacancy/85729163?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Middle Developer C#,[],https://saratov.hh.ru/vacancy/82355775?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,150000,250000,₽
Python разработчик,"['Python', 'Data']",https://saratov.hh.ru/vacancy/84109496?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Маркетолог-Аналитик данных,"['Английский язык', 'Power BI', 'Google Data Studio', 'Статистический анализ', 'Анализ данных', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/85575630?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик SQL (Сегментация),[],https://saratov.hh.ru/vacancy/83940204?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior/Middle+ Java Developer / Главный Java разработчик,"['Java', 'Spring Boot', 'PostgreSQL', 'core']",https://saratov.hh.ru/vacancy/84692766?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,280000,400000,₽
Python developer (MLOps) Middle+,"['Python', 'Docker', 'PostgreSQL', 'ORACLE']",https://saratov.hh.ru/vacancy/85600923?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior python разработчик,[],https://saratov.hh.ru/vacancy/82975815?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
"Customer support representative (Russian, English, German, French, Hungarian)","['Английский язык', 'Customer Service', 'Работа с большим объемом информации', 'Деловая коммуникация', 'Управление отношениями с клиентами', 'Работа с ключевыми клиентами', 'Оценка потребностей клиентов', 'Управление временем', 'Ориентация на клиента', 'Знание иностранных языков', 'Техническая поддержка', 'Helpdesk', 'Французский\xa0— C1 — Продвинутый', 'Немецкий\xa0— C1 — Продвинутый', 'Венгерский\xa0— C1 — Продвинутый', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/84575991?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,700,1500,$
Ведущий менеджер по маркетингу,[],https://saratov.hh.ru/vacancy/85702677?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Проектный менеджер в области Трансформационных проектов,[],https://saratov.hh.ru/vacancy/85769064?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Market Intelligence manager,"['Presentation skills', 'Marketing Analysis', 'Market Research', 'MS Word', 'PowerBI', 'SQL', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/84898426?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Прикладной администратор - Витрина сервисов маркетинговых исследований,[],https://saratov.hh.ru/vacancy/85425792?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Специалист по перемещению товара/кладовщик,"['Умение работать в команде', 'Складская логистика', 'Терминалы Сбора Данных']",https://saratov.hh.ru/vacancy/85305964?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,70000,70000,₽
Java developer (middle/middle+ remote),"['Java', 'Spring', 'Docker', 'Английский язык', 'Алгоритмические задачи', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85670006?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Специалист в пункт выдачи заказов (подработка),[],https://saratov.hh.ru/vacancy/85054468?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,30000,30000,₽
Sales coordinator,['Английский\xa0— B2 — Средне-продвинутый'],https://saratov.hh.ru/vacancy/85304248?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
HR Intern,"['MS Excel', 'Английский язык', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85582662?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,,,
Аналитик,"['Аналитические исследования', 'Управленческая отчетность', 'Маркетинговые исследования', 'Маркетинговый анализ', 'Бизнес-анализ', 'MS PowerPoint', 'Power BI', '1С: Предприятие 8', 'MS Excel', 'Подготовка презентаций', 'Анализ рынка', 'Анализ бизнес показателей', 'MS Power BI', 'Аналитика продаж', 'Яндекс.Метрика', 'Google Analytics']",https://saratov.hh.ru/vacancy/84945522?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,80000,80000,₽
Системный аналитик (R&D),"['Системный анализ', 'Техническая документация', 'Atlassian Confluence', 'Atlassian Jira', 'SQL', 'DWH', 'Системная интеграция', 'Базы данных', 'Разработка технических заданий', 'Постановка задач разработчикам']",https://saratov.hh.ru/vacancy/82845945?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,300000,300000,₽
Математик-ведущий специалист,"['Исследование и разработка', 'Прикладная математика', 'Задачи оптимизации', 'Непрерывная и дискретная оптимизация', 'Оптимальное планирование', 'Математическая статистика', 'Machine Learning', 'MATLAB', 'Python']",https://saratov.hh.ru/vacancy/85598017?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Infrastructure Engineer (ADAS),[],https://saratov.hh.ru/vacancy/84192839?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
DevOps Engineer,"['PostgreSQL', 'Python', 'SQL', 'Spark', 'kubernetes', 'CI/CD']",https://saratov.hh.ru/vacancy/85470625?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
DWH Developer,"['SQL', 'DWH', 'СУБД', 'Oracle DB', 'Greenplum', 'PostgreSQL']",https://saratov.hh.ru/vacancy/82529423?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Специалист в пункт выдачи заказов (м. Водный стадион),[],https://saratov.hh.ru/vacancy/85313033?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,55000,55000,₽
"DWH, Reporting & BI Developer","['Transact-SQL', 'MS SQL', 'СУБД', 'DWH', 'Power BI', 'SSRS', 'Excel']",https://saratov.hh.ru/vacancy/85691862?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Java разработчик (middle),"['Java', 'Spring Framework', 'SQL', 'Hibernate ORM', 'Kubernetes', 'Apache Kafka']",https://saratov.hh.ru/vacancy/85591707?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Менеджер по продаже digital-рекламы (B2B),"['Активные продажи', 'Поиск и привлечение клиентов', 'Ведение переговоров', 'Холодные продажи', 'Работа с возражениями']",https://saratov.hh.ru/vacancy/84407975?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Аналитик клиентского опыта (middle),"['SQL', 'Power BI', 'Python', 'Tableau', 'Data Analysis', 'Аналитическое мышление', 'Визуализация данных']",https://saratov.hh.ru/vacancy/85746649?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
QA Automation Engineer / Автотестировщик (Python),[],https://saratov.hh.ru/vacancy/82975297?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Системный аналитик/разработчик ПО,"['ETL', 'ORACLE', 'SQL']",https://saratov.hh.ru/vacancy/85725965?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,250000,250000,₽
Методолог/Разработчик электронных курсов,"['Обучение и развитие', 'Дистанционное обучение', 'Тренинги', 'Оценка эффективности обучения', 'Составление планов по обучению персонала', 'Групповое обучение']",https://saratov.hh.ru/vacancy/85691896?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Контент-менеджер,"['Креативность', 'Грамотность', 'Написание текстов', 'Написание статей', 'Международные СМИ', 'Английский язык']",https://saratov.hh.ru/vacancy/84259415?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Системный аналитик NRT,"['SQL', 'airflow', 'ClickHouse', 'SCALA', 'Java', 'Greenplum', 'Spark', 'Spark Structured Streaming', 'Airflow', 'Kafka', 'Cassandra']",https://saratov.hh.ru/vacancy/83933955?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Руководитель группы CRM/CVM,[],https://saratov.hh.ru/vacancy/84161012?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
"Руководитель проекта по автоматизации КДП (HR Аналитика, C&B)","['Оптимизация бизнес-процессов', 'Разработка регламентов', 'Разработка технических заданий', 'Постановка задач разработчикам', 'Моделирование бизнес процессов', 'Документальное сопровождение', 'Аналитическое мышление', '1С: Зарплата и кадры', 'Описание бизнес-процессов', 'Написание процедур', 'Трудовое законодательство РФ', 'Системный подход', 'Автоматизация процессов', 'Проектный менеджмент', 'Кадровый аудит', 'Кадровое делопроизводство', 'СМК', 'Автоматизация кадрового документооборота', 'Работа с большим объемом информации', 'C&B', 'Compensation And Benefits', 'HR Data Analyst', 'HR аналитика и автоматизация', 'Компенсации и льготы']",https://saratov.hh.ru/vacancy/85619216?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Креативный дизайнер (упаковка косметики),[],https://saratov.hh.ru/vacancy/81859650?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Marketing Consumer Insight Manager / Leader (FMCG),"['Marketing Analysis', 'Analytical skills', 'Presentation skills', 'MS PowerPoint', 'Negotiation skills']",https://saratov.hh.ru/vacancy/80916204?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,,,
Бизнес-аналитик,[],https://saratov.hh.ru/vacancy/83153225?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Администратор баз данных (DBA),[],https://saratov.hh.ru/vacancy/84016821?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,230000,280000,₽
Ведущий Frontend-Разработчик React (Air),"['React', 'Redux', 'TypeScript']",https://saratov.hh.ru/vacancy/85470809?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,1,1,
E-commerce Specialist (Infinix),"['E-Commerce', 'Online channel', 'Multitasking', 'Analytical skills', 'Sales Planning', 'Online sales', 'Sales operations', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/84508690?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Head of DevOps,"['Kubernetes', 'Openstack', 'OKD', 'Nginx', 'Руководство коллективом', 'Terraform', 'AWS', 'DevOps', 'Linux', 'Python', 'Работа с большим объемом информации', 'Обучение и развитие', 'OpenShift', 'Ansible', 'Организационные навыки']",https://saratov.hh.ru/vacancy/85655583?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Middle Java developer (трайб POS),[],https://saratov.hh.ru/vacancy/85716789?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior Brand Manager (Demix Group),"['Английский язык', 'MS PowerPoint', 'MS Outlook', 'Negotiation skills', 'Organization Skills', 'Brand Management', 'Team management', 'Strategic Planning', 'Business Analysis', 'Brand Development', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/84150773?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
DevOps-инженер/Hadoop администратор (трайб CDO Office),[],https://saratov.hh.ru/vacancy/85200385?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Коммерческий директор,"['B2B Продажи', 'Управление командой', 'Мотивация персонала']",https://saratov.hh.ru/vacancy/82747839?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Финансовый менеджер по планированию и анализу/FP&AM,"['MS Excel', 'P&L', 'План-фактный анализ бюджета']",https://saratov.hh.ru/vacancy/85268440?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Менеджер процесса / Delivery manager,"['Kanban', 'Jira', 'Miro', 'Agile', 'Управление командой', 'Стремление к развитию', 'Управление временем', 'Целеполагание', 'Лидерство', 'Работа в команде', 'Управление знаниями', 'Проектная деятельность', 'Ответственность', 'Нацеленность на результат', 'Увлечённость', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/79590912?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
Business Analyst,['Английский\xa0— B2 — Средне-продвинутый'],https://saratov.hh.ru/vacancy/85159055?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Python-разработчик (команда DWH),"['ETL', 'Linux', 'Python', 'DWH']",https://saratov.hh.ru/vacancy/83938890?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
